snapshot_month,model_id,capability_family_id,capability_score_100,coverage_weight,benchmark_count,contributing_benchmark_ids
2026-04,terminus_2_claude_sonnet_4_5,planning_orchestration,42.8000,0.0559,1,terminal_bench_2
2026-04,terminus_2_claude_sonnet_4_5,tool_use,42.8000,0.0512,1,terminal_bench_2
2026-04,terminus_2_claude_sonnet_4_5,workflow_execution,42.8000,0.0612,1,terminal_bench_2
2026-04,terminus_2_claude_sonnet_4_5,computer_use,42.8000,0.0476,1,terminal_bench_2
2026-04,terminus_2_claude_sonnet_4_5,policy_compliance,42.8000,0.0306,1,terminal_bench_2
2026-04,terminus_2_claude_sonnet_4_5,technical_execution,42.8000,0.3488,1,terminal_bench_2
2026-04,terminus_2_deepseek_v3_2,research,0.0000,0.0000,0,
2026-04,terminus_2_deepseek_v3_2,synthesis_reporting,0.0000,0.0000,0,
2026-04,terminus_2_deepseek_v3_2,planning_orchestration,39.6000,0.0559,1,terminal_bench_2
2026-04,terminus_2_deepseek_v3_2,tool_use,39.6000,0.0512,1,terminal_bench_2
2026-04,terminus_2_deepseek_v3_2,workflow_execution,39.6000,0.0612,1,terminal_bench_2
2026-04,terminus_2_deepseek_v3_2,computer_use,39.6000,0.0476,1,terminal_bench_2
2026-04,terminus_2_deepseek_v3_2,policy_compliance,39.6000,0.0306,1,terminal_bench_2
2026-04,terminus_2_deepseek_v3_2,technical_execution,39.6000,0.3488,1,terminal_bench_2
2026-04,terminus_2_gemini_2_5_flash,research,0.0000,0.0000,0,
2026-04,terminus_2_gemini_2_5_flash,synthesis_reporting,0.0000,0.0000,0,
2026-04,terminus_2_gemini_2_5_flash,planning_orchestration,16.9000,0.0559,1,terminal_bench_2
2026-04,terminus_2_gemini_2_5_flash,tool_use,16.9000,0.0512,1,terminal_bench_2
2026-04,terminus_2_gemini_2_5_flash,workflow_execution,16.9000,0.0612,1,terminal_bench_2
2026-04,terminus_2_gemini_2_5_flash,computer_use,16.9000,0.0476,1,terminal_bench_2
2026-04,terminus_2_gemini_2_5_flash,policy_compliance,16.9000,0.0306,1,terminal_bench_2
2026-04,terminus_2_gemini_2_5_flash,technical_execution,16.9000,0.3488,1,terminal_bench_2
2026-04,terminus_2_gemini_2_5_pro,research,0.0000,0.0000,0,
2026-04,terminus_2_gemini_2_5_pro,synthesis_reporting,0.0000,0.0000,0,
2026-04,terminus_2_gemini_2_5_pro,planning_orchestration,32.6000,0.0559,1,terminal_bench_2
2026-04,terminus_2_gemini_2_5_pro,tool_use,32.6000,0.0512,1,terminal_bench_2
2026-04,terminus_2_gemini_2_5_pro,workflow_execution,32.6000,0.0612,1,terminal_bench_2
2026-04,terminus_2_gemini_2_5_pro,computer_use,32.6000,0.0476,1,terminal_bench_2
2026-04,terminus_2_gemini_2_5_pro,policy_compliance,32.6000,0.0306,1,terminal_bench_2
2026-04,terminus_2_gemini_2_5_pro,technical_execution,32.6000,0.3488,1,terminal_bench_2
2026-04,terminus_2_gemini_3_flash,research,0.0000,0.0000,0,
2026-04,terminus_2_gemini_3_flash,synthesis_reporting,0.0000,0.0000,0,
2026-04,terminus_2_gemini_3_flash,planning_orchestration,51.7000,0.0559,1,terminal_bench_2
2026-04,terminus_2_gemini_3_flash,tool_use,51.7000,0.0512,1,terminal_bench_2
2026-04,terminus_2_gemini_3_flash,workflow_execution,51.7000,0.0612,1,terminal_bench_2
2026-04,terminus_2_gemini_3_flash,computer_use,51.7000,0.0476,1,terminal_bench_2
2026-04,terminus_2_gemini_3_flash,policy_compliance,51.7000,0.0306,1,terminal_bench_2
2026-04,terminus_2_gemini_3_flash,technical_execution,51.7000,0.3488,1,terminal_bench_2
2026-04,terminus_2_gemini_3_pro,research,0.0000,0.0000,0,
2026-04,terminus_2_gemini_3_pro,synthesis_reporting,0.0000,0.0000,0,
2026-04,terminus_2_gemini_3_pro,planning_orchestration,56.9000,0.0559,1,terminal_bench_2
2026-04,terminus_2_gemini_3_pro,tool_use,56.9000,0.0512,1,terminal_bench_2
2026-04,terminus_2_gemini_3_pro,workflow_execution,56.9000,0.0612,1,terminal_bench_2
2026-04,terminus_2_gemini_3_pro,computer_use,56.9000,0.0476,1,terminal_bench_2
2026-04,terminus_2_gemini_3_pro,policy_compliance,56.9000,0.0306,1,terminal_bench_2
2026-04,terminus_2_gemini_3_pro,technical_execution,56.9000,0.3488,1,terminal_bench_2
2026-04,terminus_2_glm_4_6,research,0.0000,0.0000,0,
2026-04,terminus_2_glm_4_6,synthesis_reporting,0.0000,0.0000,0,
2026-04,terminus_2_glm_4_6,planning_orchestration,24.5000,0.0559,1,terminal_bench_2
2026-04,terminus_2_glm_4_6,tool_use,24.5000,0.0512,1,terminal_bench_2
2026-04,terminus_2_glm_4_6,workflow_execution,24.5000,0.0612,1,terminal_bench_2
2026-04,terminus_2_glm_4_6,computer_use,24.5000,0.0476,1,terminal_bench_2
2026-04,terminus_2_glm_4_6,policy_compliance,24.5000,0.0306,1,terminal_bench_2
2026-04,terminus_2_glm_4_6,technical_execution,24.5000,0.3488,1,terminal_bench_2
2026-04,terminus_2_glm_4_7,research,0.0000,0.0000,0,
2026-04,terminus_2_glm_4_7,synthesis_reporting,0.0000,0.0000,0,
2026-04,terminus_2_glm_4_7,planning_orchestration,33.4000,0.0559,1,terminal_bench_2
2026-04,terminus_2_glm_4_7,tool_use,33.4000,0.0512,1,terminal_bench_2
2026-04,terminus_2_glm_4_7,workflow_execution,33.4000,0.0612,1,terminal_bench_2
2026-04,terminus_2_glm_4_7,computer_use,33.4000,0.0476,1,terminal_bench_2
2026-04,terminus_2_glm_4_7,policy_compliance,33.4000,0.0306,1,terminal_bench_2
2026-04,terminus_2_glm_4_7,technical_execution,33.4000,0.3488,1,terminal_bench_2
2026-04,terminus_2_glm_5,research,0.0000,0.0000,0,
2026-04,terminus_2_glm_5,synthesis_reporting,0.0000,0.0000,0,
2026-04,terminus_2_glm_5,planning_orchestration,52.4000,0.0559,1,terminal_bench_2
2026-04,terminus_2_glm_5,tool_use,52.4000,0.0512,1,terminal_bench_2
2026-04,terminus_2_glm_5,workflow_execution,52.4000,0.0612,1,terminal_bench_2
2026-04,terminus_2_glm_5,computer_use,52.4000,0.0476,1,terminal_bench_2
2026-04,terminus_2_glm_5,policy_compliance,52.4000,0.0306,1,terminal_bench_2
2026-04,terminus_2_glm_5,technical_execution,52.4000,0.3488,1,terminal_bench_2
2026-04,terminus_2_gpt_5,research,0.0000,0.0000,0,
2026-04,terminus_2_gpt_5,synthesis_reporting,0.0000,0.0000,0,
2026-04,terminus_2_gpt_5,planning_orchestration,35.2000,0.0559,1,terminal_bench_2
2026-04,terminus_2_gpt_5,tool_use,35.2000,0.0512,1,terminal_bench_2
2026-04,terminus_2_gpt_5,workflow_execution,35.2000,0.0612,1,terminal_bench_2
2026-04,terminus_2_gpt_5,computer_use,35.2000,0.0476,1,terminal_bench_2
2026-04,terminus_2_gpt_5,policy_compliance,35.2000,0.0306,1,terminal_bench_2
2026-04,terminus_2_gpt_5,technical_execution,35.2000,0.3488,1,terminal_bench_2
2026-04,terminus_2_gpt_5_1,research,0.0000,0.0000,0,
2026-04,terminus_2_gpt_5_1,synthesis_reporting,0.0000,0.0000,0,
2026-04,terminus_2_gpt_5_1,planning_orchestration,47.6000,0.0559,1,terminal_bench_2
2026-04,terminus_2_gpt_5_1,tool_use,47.6000,0.0512,1,terminal_bench_2
2026-04,terminus_2_gpt_5_1,workflow_execution,47.6000,0.0612,1,terminal_bench_2
2026-04,terminus_2_gpt_5_1,computer_use,47.6000,0.0476,1,terminal_bench_2
2026-04,terminus_2_gpt_5_1,policy_compliance,47.6000,0.0306,1,terminal_bench_2
2026-04,terminus_2_gpt_5_1,technical_execution,47.6000,0.3488,1,terminal_bench_2
2026-04,terminus_2_gpt_5_1_codex,research,0.0000,0.0000,0,
2026-04,terminus_2_gpt_5_1_codex,synthesis_reporting,0.0000,0.0000,0,
2026-04,terminus_2_gpt_5_1_codex,planning_orchestration,36.9000,0.0559,1,terminal_bench_2
2026-04,terminus_2_gpt_5_1_codex,tool_use,36.9000,0.0512,1,terminal_bench_2
2026-04,terminus_2_gpt_5_1_codex,workflow_execution,36.9000,0.0612,1,terminal_bench_2
2026-04,terminus_2_gpt_5_1_codex,computer_use,36.9000,0.0476,1,terminal_bench_2
2026-04,terminus_2_gpt_5_1_codex,policy_compliance,36.9000,0.0306,1,terminal_bench_2
2026-04,terminus_2_gpt_5_1_codex,technical_execution,36.9000,0.3488,1,terminal_bench_2
2026-04,terminus_2_gpt_5_2,research,0.0000,0.0000,0,
2026-04,terminus_2_gpt_5_2,synthesis_reporting,0.0000,0.0000,0,
2026-04,terminus_2_gpt_5_2,planning_orchestration,54.0000,0.0559,1,terminal_bench_2
2026-04,terminus_2_gpt_5_2,tool_use,54.0000,0.0512,1,terminal_bench_2
2026-04,terminus_2_gpt_5_2,workflow_execution,54.0000,0.0612,1,terminal_bench_2
2026-04,terminus_2_gpt_5_2,computer_use,54.0000,0.0476,1,terminal_bench_2
2026-04,terminus_2_gpt_5_2,policy_compliance,54.0000,0.0306,1,terminal_bench_2
2026-04,terminus_2_gpt_5_2,technical_execution,54.0000,0.3488,1,terminal_bench_2
2026-04,terminus_2_gpt_5_3_codex,research,0.0000,0.0000,0,
2026-04,terminus_2_gpt_5_3_codex,synthesis_reporting,0.0000,0.0000,0,
2026-04,terminus_2_gpt_5_3_codex,planning_orchestration,64.7000,0.0559,1,terminal_bench_2
2026-04,terminus_2_gpt_5_3_codex,tool_use,64.7000,0.0512,1,terminal_bench_2
2026-04,terminus_2_gpt_5_3_codex,workflow_execution,64.7000,0.0612,1,terminal_bench_2
2026-04,terminus_2_gpt_5_3_codex,computer_use,64.7000,0.0476,1,terminal_bench_2
2026-04,terminus_2_gpt_5_3_codex,policy_compliance,64.7000,0.0306,1,terminal_bench_2
2026-04,terminus_2_gpt_5_3_codex,technical_execution,64.7000,0.3488,1,terminal_bench_2
2026-04,terminus_2_gpt_5_codex,research,0.0000,0.0000,0,
2026-04,terminus_2_gpt_5_codex,synthesis_reporting,0.0000,0.0000,0,
2026-04,terminus_2_gpt_5_codex,planning_orchestration,43.4000,0.0559,1,terminal_bench_2
2026-04,terminus_2_gpt_5_codex,tool_use,43.4000,0.0512,1,terminal_bench_2
2026-04,terminus_2_gpt_5_codex,workflow_execution,43.4000,0.0612,1,terminal_bench_2
2026-04,terminus_2_gpt_5_codex,computer_use,43.4000,0.0476,1,terminal_bench_2
2026-04,terminus_2_gpt_5_codex,policy_compliance,43.4000,0.0306,1,terminal_bench_2
2026-04,terminus_2_gpt_5_codex,technical_execution,43.4000,0.3488,1,terminal_bench_2
2026-04,terminus_2_gpt_5_mini,research,0.0000,0.0000,0,
2026-04,terminus_2_gpt_5_mini,synthesis_reporting,0.0000,0.0000,0,
2026-04,terminus_2_gpt_5_mini,planning_orchestration,24.0000,0.0559,1,terminal_bench_2
2026-04,terminus_2_gpt_5_mini,tool_use,24.0000,0.0512,1,terminal_bench_2
2026-04,terminus_2_gpt_5_mini,workflow_execution,24.0000,0.0612,1,terminal_bench_2
2026-04,terminus_2_gpt_5_mini,computer_use,24.0000,0.0476,1,terminal_bench_2
2026-04,terminus_2_gpt_5_mini,policy_compliance,24.0000,0.0306,1,terminal_bench_2
2026-04,terminus_2_gpt_5_mini,technical_execution,24.0000,0.3488,1,terminal_bench_2
2026-04,terminus_2_gpt_5_nano,research,0.0000,0.0000,0,
2026-04,terminus_2_gpt_5_nano,synthesis_reporting,0.0000,0.0000,0,
2026-04,terminus_2_gpt_5_nano,planning_orchestration,7.9000,0.0559,1,terminal_bench_2
2026-04,terminus_2_gpt_5_nano,tool_use,7.9000,0.0512,1,terminal_bench_2
2026-04,terminus_2_gpt_5_nano,workflow_execution,7.9000,0.0612,1,terminal_bench_2
2026-04,terminus_2_gpt_5_nano,computer_use,7.9000,0.0476,1,terminal_bench_2
2026-04,terminus_2_gpt_5_nano,policy_compliance,7.9000,0.0306,1,terminal_bench_2
2026-04,terminus_2_gpt_5_nano,technical_execution,7.9000,0.3488,1,terminal_bench_2
2026-04,terminus_2_gpt_oss_120b,research,0.0000,0.0000,0,
2026-04,terminus_2_gpt_oss_120b,synthesis_reporting,0.0000,0.0000,0,
2026-04,terminus_2_gpt_oss_120b,planning_orchestration,18.7000,0.0559,1,terminal_bench_2
2026-04,terminus_2_gpt_oss_120b,tool_use,18.7000,0.0512,1,terminal_bench_2
2026-04,terminus_2_gpt_oss_120b,workflow_execution,18.7000,0.0612,1,terminal_bench_2
2026-04,terminus_2_gpt_oss_120b,computer_use,18.7000,0.0476,1,terminal_bench_2
2026-04,terminus_2_gpt_oss_120b,policy_compliance,18.7000,0.0306,1,terminal_bench_2
2026-04,terminus_2_gpt_oss_120b,technical_execution,18.7000,0.3488,1,terminal_bench_2
2026-04,terminus_2_gpt_oss_20b,research,0.0000,0.0000,0,
2026-04,terminus_2_gpt_oss_20b,synthesis_reporting,0.0000,0.0000,0,
2026-04,terminus_2_gpt_oss_20b,planning_orchestration,3.1000,0.0559,1,terminal_bench_2
2026-04,terminus_2_gpt_oss_20b,tool_use,3.1000,0.0512,1,terminal_bench_2
2026-04,terminus_2_gpt_oss_20b,workflow_execution,3.1000,0.0612,1,terminal_bench_2
2026-04,terminus_2_gpt_oss_20b,computer_use,3.1000,0.0476,1,terminal_bench_2
2026-04,terminus_2_gpt_oss_20b,policy_compliance,3.1000,0.0306,1,terminal_bench_2
2026-04,terminus_2_gpt_oss_20b,technical_execution,3.1000,0.3488,1,terminal_bench_2
2026-04,terminus_2_grok_4,research,0.0000,0.0000,0,
2026-04,terminus_2_grok_4,synthesis_reporting,0.0000,0.0000,0,
2026-04,terminus_2_grok_4,planning_orchestration,23.1000,0.0559,1,terminal_bench_2
2026-04,terminus_2_grok_4,tool_use,23.1000,0.0512,1,terminal_bench_2
2026-04,terminus_2_grok_4,workflow_execution,23.1000,0.0612,1,terminal_bench_2
2026-04,terminus_2_grok_4,computer_use,23.1000,0.0476,1,terminal_bench_2
2026-04,terminus_2_grok_4,policy_compliance,23.1000,0.0306,1,terminal_bench_2
2026-04,terminus_2_grok_4,technical_execution,23.1000,0.3488,1,terminal_bench_2
2026-04,terminus_2_grok_code_fast_1,research,0.0000,0.0000,0,
2026-04,terminus_2_grok_code_fast_1,synthesis_reporting,0.0000,0.0000,0,
2026-04,terminus_2_grok_code_fast_1,planning_orchestration,14.2000,0.0559,1,terminal_bench_2
2026-04,terminus_2_grok_code_fast_1,tool_use,14.2000,0.0512,1,terminal_bench_2
2026-04,terminus_2_grok_code_fast_1,workflow_execution,14.2000,0.0612,1,terminal_bench_2
2026-04,terminus_2_grok_code_fast_1,computer_use,14.2000,0.0476,1,terminal_bench_2
2026-04,terminus_2_grok_code_fast_1,policy_compliance,14.2000,0.0306,1,terminal_bench_2
2026-04,terminus_2_grok_code_fast_1,technical_execution,14.2000,0.3488,1,terminal_bench_2
2026-04,terminus_2_kimi_k2_5,research,0.0000,0.0000,0,
2026-04,terminus_2_kimi_k2_5,synthesis_reporting,0.0000,0.0000,0,
2026-04,terminus_2_kimi_k2_5,planning_orchestration,43.2000,0.0559,1,terminal_bench_2
2026-04,terminus_2_kimi_k2_5,tool_use,43.2000,0.0512,1,terminal_bench_2
2026-04,terminus_2_kimi_k2_5,workflow_execution,43.2000,0.0612,1,terminal_bench_2
2026-04,terminus_2_kimi_k2_5,computer_use,43.2000,0.0476,1,terminal_bench_2
2026-04,terminus_2_kimi_k2_5,policy_compliance,43.2000,0.0306,1,terminal_bench_2
2026-04,terminus_2_kimi_k2_5,technical_execution,43.2000,0.3488,1,terminal_bench_2
2026-04,terminus_2_kimi_k2_instruct,research,0.0000,0.0000,0,
2026-04,terminus_2_kimi_k2_instruct,synthesis_reporting,0.0000,0.0000,0,
2026-04,terminus_2_kimi_k2_instruct,planning_orchestration,27.8000,0.0559,1,terminal_bench_2
2026-04,terminus_2_kimi_k2_instruct,tool_use,27.8000,0.0512,1,terminal_bench_2
2026-04,terminus_2_kimi_k2_instruct,workflow_execution,27.8000,0.0612,1,terminal_bench_2
2026-04,terminus_2_kimi_k2_instruct,computer_use,27.8000,0.0476,1,terminal_bench_2
2026-04,terminus_2_kimi_k2_instruct,policy_compliance,27.8000,0.0306,1,terminal_bench_2
2026-04,terminus_2_kimi_k2_instruct,technical_execution,27.8000,0.3488,1,terminal_bench_2
2026-04,terminus_2_kimi_k2_thinking,research,0.0000,0.0000,0,
2026-04,terminus_2_kimi_k2_thinking,synthesis_reporting,0.0000,0.0000,0,
2026-04,terminus_2_kimi_k2_thinking,planning_orchestration,35.7000,0.0559,1,terminal_bench_2
2026-04,terminus_2_kimi_k2_thinking,tool_use,35.7000,0.0512,1,terminal_bench_2
2026-04,terminus_2_kimi_k2_thinking,workflow_execution,35.7000,0.0612,1,terminal_bench_2
2026-04,terminus_2_kimi_k2_thinking,computer_use,35.7000,0.0476,1,terminal_bench_2
2026-04,terminus_2_kimi_k2_thinking,policy_compliance,35.7000,0.0306,1,terminal_bench_2
2026-04,terminus_2_kimi_k2_thinking,technical_execution,35.7000,0.3488,1,terminal_bench_2
2026-04,terminus_2_minimax_m2,research,0.0000,0.0000,0,
2026-04,terminus_2_minimax_m2,synthesis_reporting,0.0000,0.0000,0,
2026-04,terminus_2_minimax_m2,planning_orchestration,30.0000,0.0559,1,terminal_bench_2
2026-04,terminus_2_minimax_m2,tool_use,30.0000,0.0512,1,terminal_bench_2
2026-04,terminus_2_minimax_m2,workflow_execution,30.0000,0.0612,1,terminal_bench_2
2026-04,terminus_2_minimax_m2,computer_use,30.0000,0.0476,1,terminal_bench_2
2026-04,terminus_2_minimax_m2,policy_compliance,30.0000,0.0306,1,terminal_bench_2
2026-04,terminus_2_minimax_m2,technical_execution,30.0000,0.3488,1,terminal_bench_2
2026-04,terminus_2_minimax_m2_1,research,0.0000,0.0000,0,
2026-04,terminus_2_minimax_m2_1,synthesis_reporting,0.0000,0.0000,0,
2026-04,terminus_2_minimax_m2_1,planning_orchestration,29.2000,0.0559,1,terminal_bench_2
2026-04,terminus_2_minimax_m2_1,tool_use,29.2000,0.0512,1,terminal_bench_2
2026-04,terminus_2_minimax_m2_1,workflow_execution,29.2000,0.0612,1,terminal_bench_2
2026-04,terminus_2_minimax_m2_1,computer_use,29.2000,0.0476,1,terminal_bench_2
2026-04,terminus_2_minimax_m2_1,policy_compliance,29.2000,0.0306,1,terminal_bench_2
2026-04,terminus_2_minimax_m2_1,technical_execution,29.2000,0.3488,1,terminal_bench_2
2026-04,terminus_2_minimax_m2_5,research,0.0000,0.0000,0,
2026-04,terminus_2_minimax_m2_5,synthesis_reporting,0.0000,0.0000,0,
2026-04,terminus_2_minimax_m2_5,planning_orchestration,42.2000,0.0559,1,terminal_bench_2
2026-04,terminus_2_minimax_m2_5,tool_use,42.2000,0.0512,1,terminal_bench_2
2026-04,terminus_2_minimax_m2_5,workflow_execution,42.2000,0.0612,1,terminal_bench_2
2026-04,terminus_2_minimax_m2_5,computer_use,42.2000,0.0476,1,terminal_bench_2
2026-04,terminus_2_minimax_m2_5,policy_compliance,42.2000,0.0306,1,terminal_bench_2
2026-04,terminus_2_minimax_m2_5,technical_execution,42.2000,0.3488,1,terminal_bench_2
2026-04,terminus_2_qwen_3_coder_480b,research,0.0000,0.0000,0,
2026-04,terminus_2_qwen_3_coder_480b,synthesis_reporting,0.0000,0.0000,0,
2026-04,terminus_2_qwen_3_coder_480b,planning_orchestration,23.9000,0.0559,1,terminal_bench_2
2026-04,terminus_2_qwen_3_coder_480b,tool_use,23.9000,0.0512,1,terminal_bench_2
2026-04,terminus_2_qwen_3_coder_480b,workflow_execution,23.9000,0.0612,1,terminal_bench_2
2026-04,terminus_2_qwen_3_coder_480b,computer_use,23.9000,0.0476,1,terminal_bench_2
2026-04,terminus_2_qwen_3_coder_480b,policy_compliance,23.9000,0.0306,1,terminal_bench_2
2026-04,terminus_2_qwen_3_coder_480b,technical_execution,23.9000,0.3488,1,terminal_bench_2
2026-04,terminus_kira_claude_opus_4_6,research,0.0000,0.0000,0,
2026-04,terminus_kira_claude_opus_4_6,synthesis_reporting,0.0000,0.0000,0,
2026-04,terminus_kira_claude_opus_4_6,planning_orchestration,74.7000,0.0559,1,terminal_bench_2
2026-04,terminus_kira_claude_opus_4_6,tool_use,74.7000,0.0512,1,terminal_bench_2
2026-04,terminus_kira_claude_opus_4_6,workflow_execution,74.7000,0.0612,1,terminal_bench_2
2026-04,terminus_kira_claude_opus_4_6,computer_use,74.7000,0.0476,1,terminal_bench_2
2026-04,terminus_kira_claude_opus_4_6,policy_compliance,74.7000,0.0306,1,terminal_bench_2
2026-04,terminus_kira_claude_opus_4_6,technical_execution,74.7000,0.3488,1,terminal_bench_2
2026-04,terminus_kira_gemini_3_1_pro,research,0.0000,0.0000,0,
2026-04,terminus_kira_gemini_3_1_pro,synthesis_reporting,0.0000,0.0000,0,
2026-04,terminus_kira_gemini_3_1_pro,planning_orchestration,74.8000,0.0559,1,terminal_bench_2
2026-04,terminus_kira_gemini_3_1_pro,tool_use,74.8000,0.0512,1,terminal_bench_2
2026-04,terminus_kira_gemini_3_1_pro,workflow_execution,74.8000,0.0612,1,terminal_bench_2
2026-04,terminus_kira_gemini_3_1_pro,computer_use,74.8000,0.0476,1,terminal_bench_2
2026-04,terminus_kira_gemini_3_1_pro,policy_compliance,74.8000,0.0306,1,terminal_bench_2
2026-04,terminus_kira_gemini_3_1_pro,technical_execution,74.8000,0.3488,1,terminal_bench_2
2026-04,test,research,0.6100,0.2573,1,gaia
2026-04,test,synthesis_reporting,0.6100,0.3434,1,gaia
2026-04,test,planning_orchestration,0.6100,0.2360,1,gaia
2026-04,test,tool_use,0.6100,0.1082,1,gaia
2026-04,test,workflow_execution,0.6100,0.0862,1,gaia
2026-04,test,computer_use,0.0000,0.0000,0,
2026-04,test,policy_compliance,0.6100,0.1293,1,gaia
2026-04,test,technical_execution,0.0000,0.0000,0,
2026-04,tobai,research,41.8200,0.2573,1,gaia
2026-04,tobai,synthesis_reporting,41.8200,0.3434,1,gaia
2026-04,tobai,planning_orchestration,41.8200,0.2360,1,gaia
2026-04,tobai,tool_use,41.8200,0.1082,1,gaia
2026-04,tobai,workflow_execution,41.8200,0.0862,1,gaia
2026-04,tobai,computer_use,0.0000,0.0000,0,
2026-04,tobai,policy_compliance,41.8200,0.1293,1,gaia
2026-04,tobai,technical_execution,0.0000,0.0000,0,
2026-04,tongagents_claude_opus_4_6,research,0.0000,0.0000,0,
2026-04,tongagents_claude_opus_4_6,synthesis_reporting,0.0000,0.0000,0,
2026-04,tongagents_claude_opus_4_6,planning_orchestration,71.9000,0.0559,1,terminal_bench_2
2026-04,tongagents_claude_opus_4_6,tool_use,71.9000,0.0512,1,terminal_bench_2
2026-04,tongagents_claude_opus_4_6,workflow_execution,71.9000,0.0612,1,terminal_bench_2
2026-04,tongagents_claude_opus_4_6,computer_use,71.9000,0.0476,1,terminal_bench_2
2026-04,tongagents_claude_opus_4_6,policy_compliance,71.9000,0.0306,1,terminal_bench_2
2026-04,tongagents_claude_opus_4_6,technical_execution,71.9000,0.3488,1,terminal_bench_2
2026-04,tongagents_gemini_3_1_pro,research,0.0000,0.0000,0,
2026-04,tongagents_gemini_3_1_pro,synthesis_reporting,0.0000,0.0000,0,
2026-04,tongagents_gemini_3_1_pro,planning_orchestration,80.2000,0.0559,1,terminal_bench_2
2026-04,tongagents_gemini_3_1_pro,tool_use,80.2000,0.0512,1,terminal_bench_2
2026-04,tongagents_gemini_3_1_pro,workflow_execution,80.2000,0.0612,1,terminal_bench_2
2026-04,tongagents_gemini_3_1_pro,computer_use,80.2000,0.0476,1,terminal_bench_2
2026-04,tongagents_gemini_3_1_pro,policy_compliance,80.2000,0.0306,1,terminal_bench_2
2026-04,tongagents_gemini_3_1_pro,technical_execution,80.2000,0.3488,1,terminal_bench_2
2026-04,trase_agent,research,40.0000,0.2573,1,gaia
2026-04,trase_agent,synthesis_reporting,40.0000,0.3434,1,gaia
2026-04,trase_agent,planning_orchestration,40.0000,0.2360,1,gaia
2026-04,trase_agent,tool_use,40.0000,0.1082,1,gaia
2026-04,trase_agent,workflow_execution,40.0000,0.0862,1,gaia
2026-04,trase_agent,computer_use,0.0000,0.0000,0,
2026-04,trase_agent,policy_compliance,40.0000,0.1293,1,gaia
2026-04,trase_agent,technical_execution,0.0000,0.0000,0,
2026-04,trase_agent_v0_2,research,47.2700,0.2573,1,gaia
2026-04,trase_agent_v0_2,synthesis_reporting,47.2700,0.3434,1,gaia
2026-04,trase_agent_v0_2,planning_orchestration,47.2700,0.2360,1,gaia
2026-04,trase_agent_v0_2,tool_use,47.2700,0.1082,1,gaia
2026-04,trase_agent_v0_2,workflow_execution,47.2700,0.0862,1,gaia
2026-04,trase_agent_v0_2,computer_use,0.0000,0.0000,0,
2026-04,trase_agent_v0_2,policy_compliance,47.2700,0.1293,1,gaia
2026-04,trase_agent_v0_2,technical_execution,0.0000,0.0000,0,
2026-04,trase_agent_v0_3,research,70.3000,0.2573,1,gaia
2026-04,trase_agent_v0_3,synthesis_reporting,70.3000,0.3434,1,gaia
2026-04,trase_agent_v0_3,planning_orchestration,70.3000,0.2360,1,gaia
2026-04,trase_agent_v0_3,tool_use,70.3000,0.1082,1,gaia
2026-04,trase_agent_v0_3,workflow_execution,70.3000,0.0862,1,gaia
2026-04,trase_agent_v0_3,computer_use,0.0000,0.0000,0,
2026-04,trase_agent_v0_3,policy_compliance,70.3000,0.1293,1,gaia
2026-04,trase_agent_v0_3,technical_execution,0.0000,0.0000,0,
2026-04,vm_agent,research,9.0900,0.2573,1,gaia
2026-04,vm_agent,synthesis_reporting,9.0900,0.3434,1,gaia
2026-04,vm_agent,planning_orchestration,9.0900,0.2360,1,gaia
2026-04,vm_agent,tool_use,9.0900,0.1082,1,gaia
2026-04,vm_agent,workflow_execution,9.0900,0.0862,1,gaia
2026-04,vm_agent,computer_use,0.0000,0.0000,0,
2026-04,vm_agent,policy_compliance,9.0900,0.1293,1,gaia
2026-04,vm_agent,technical_execution,0.0000,0.0000,0,
2026-04,warm_up_act,research,17.5800,0.2573,1,gaia
2026-04,warm_up_act,synthesis_reporting,17.5800,0.3434,1,gaia
2026-04,warm_up_act,planning_orchestration,17.5800,0.2360,1,gaia
2026-04,warm_up_act,tool_use,17.5800,0.1082,1,gaia
2026-04,warm_up_act,workflow_execution,17.5800,0.0862,1,gaia
2026-04,warm_up_act,computer_use,0.0000,0.0000,0,
2026-04,warm_up_act,policy_compliance,17.5800,0.1293,1,gaia
2026-04,warm_up_act,technical_execution,0.0000,0.0000,0,
2026-04,warp_multiple,research,0.0000,0.0000,0,
2026-04,warp_multiple,synthesis_reporting,0.0000,0.0000,0,
2026-04,warp_multiple,planning_orchestration,61.2000,0.0559,1,terminal_bench_2
2026-04,warp_multiple,tool_use,61.2000,0.0512,1,terminal_bench_2
2026-04,warp_multiple,workflow_execution,61.2000,0.0612,1,terminal_bench_2
2026-04,warp_multiple,computer_use,61.2000,0.0476,1,terminal_bench_2
2026-04,warp_multiple,policy_compliance,61.2000,0.0306,1,terminal_bench_2
2026-04,warp_multiple,technical_execution,61.2000,0.3488,1,terminal_bench_2
2026-04,xmanus,research,40.6100,0.2573,1,gaia
2026-04,xmanus,synthesis_reporting,40.6100,0.3434,1,gaia
2026-04,xmanus,planning_orchestration,40.6100,0.2360,1,gaia
2026-04,xmanus,tool_use,40.6100,0.1082,1,gaia
2026-04,xmanus,workflow_execution,40.6100,0.0862,1,gaia
2026-04,xmanus,computer_use,0.0000,0.0000,0,
2026-04,xmanus,policy_compliance,40.6100,0.1293,1,gaia
2026-04,xmanus,technical_execution,0.0000,0.0000,0,
