snapshot_month,model_id,task_id,onet_task_text,benchmark_observability,structural_exposure_100,capability_fit_100,realized_exposure_100,oc_100,benchmark_coverage_ratio
2026-04,alita_v0_1,T14,"Identify, review, or select vendors or consultants to meet project needs.",medium,36.7350,60.7920,22.3319,81.2500,0.1868
2026-04,alita_v0_1,T15,Develop and manage annual budgets for information technology projects.,high,48.3300,64.3680,31.1091,81.2500,0.2008
2026-04,alita_v0_1,T16,Establish and execute a project communication plan.,medium,51.9700,67.9440,35.3105,62.5000,0.2040
2026-04,alita_v0_1,T17,Develop and manage work breakdown structure (WBS) of information technology projects.,high,46.1200,57.2160,26.3880,56.2500,0.1686
2026-04,alita_v0_1,T18,"Monitor the performance of project team members, providing and documenting performance feedback.",low,36.2700,64.3680,23.3463,87.5000,0.1794
2026-04,alita_v0_1,T19,Coordinate recruitment or selection of project personnel.,low,37.2200,60.7920,22.6268,75.0000,0.1632
2026-04,alita_v0_1,T20,"Assign duties, responsibilities, and spans of authority to project personnel.",low,36.9000,64.3680,23.7518,93.7500,0.1580
2026-04,alita_v0_1,T21,Negotiate with project stakeholders or suppliers to obtain resources or materials.,low,28.4750,57.2160,16.2923,93.7500,0.1440
2026-04,alita_v1_1,T01,"Manage project execution to ensure adherence to budget, schedule, and scope.",high,57.5600,74.8505,43.0839,81.2500,0.1644
2026-04,alita_v1_1,T02,Confer with project personnel to identify and resolve problems.,medium,32.7800,74.8505,24.5360,75.0000,0.1901
2026-04,alita_v1_1,T03,Monitor or track project milestones and deliverables.,high,50.6550,74.8505,37.9155,43.7500,0.1955
2026-04,alita_v1_1,T04,"Submit project deliverables, ensuring adherence to quality standards.",medium,34.2850,70.9110,24.3118,62.5000,0.1377
2026-04,alita_v1_1,T05,"Assess current or future customer needs and priorities by communicating directly with customers, conducting surveys, or other methods.",medium,36.1950,78.7900,28.5180,75.0000,0.2372
2026-04,alita_v1_1,T06,"Initiate, review, or approve modifications to project plans.",high,54.1750,74.8505,40.5503,93.7500,0.1826
2026-04,alita_v1_1,T07,Schedule and facilitate meetings related to information technology projects.,medium,33.9600,70.9110,24.0814,43.7500,0.1719
2026-04,alita_v1_1,T08,Direct or coordinate activities of project personnel.,medium,36.6950,78.7900,28.9120,87.5000,0.1708
2026-04,alita_v1_1,T09,Develop implementation plans that include analyses such as cost-benefit or return on investment (ROI).,high,47.7350,74.8505,35.7299,75.0000,0.2254
2026-04,alita_v1_1,T10,Identify need for initial or supplemental project resources.,medium,42.6150,66.9715,28.5399,62.5000,0.1782
2026-04,alita_v1_1,T11,"Develop or update project plans for information technology projects including information such as project objectives, technologies, systems, information specifications, schedules, funding, and staffing.",high,64.3700,66.9715,43.1096,81.2500,0.1814
2026-04,alita_v1_1,T12,Perform risk assessments to develop response strategies.,high,47.7700,78.7900,37.6380,68.7500,0.2222
2026-04,alita_v1_1,T13,"Prepare project status reports by collecting, analyzing, and summarizing information and trends.",high,61.8050,78.7900,48.6962,43.7500,0.2630
2026-04,alita_v1_1,T14,"Identify, review, or select vendors or consultants to meet project needs.",medium,36.7350,66.9715,24.6020,81.2500,0.1868
2026-04,alita_v1_1,T15,Develop and manage annual budgets for information technology projects.,high,48.3300,70.9110,34.2713,81.2500,0.2008
2026-04,alita_v1_1,T16,Establish and execute a project communication plan.,medium,51.9700,74.8505,38.8998,62.5000,0.2040
2026-04,alita_v1_1,T17,Develop and manage work breakdown structure (WBS) of information technology projects.,high,46.1200,63.0320,29.0704,56.2500,0.1686
2026-04,alita_v1_1,T18,"Monitor the performance of project team members, providing and documenting performance feedback.",low,36.2700,70.9110,25.7194,87.5000,0.1794
2026-04,alita_v1_1,T19,Coordinate recruitment or selection of project personnel.,low,37.2200,66.9715,24.9268,75.0000,0.1632
2026-04,alita_v1_1,T20,"Assign duties, responsibilities, and spans of authority to project personnel.",low,36.9000,70.9110,26.1662,93.7500,0.1580
2026-04,alita_v1_1,T21,Negotiate with project stakeholders or suppliers to obtain resources or materials.,low,28.4750,63.0320,17.9484,93.7500,0.1440
2026-04,alita_v2_0,T01,"Manage project execution to ensure adherence to budget, schedule, and scope.",high,57.5600,81.7570,47.0593,81.2500,0.1644
2026-04,alita_v2_0,T02,Confer with project personnel to identify and resolve problems.,medium,32.7800,81.7570,26.7999,75.0000,0.1901
2026-04,alita_v2_0,T03,Monitor or track project milestones and deliverables.,high,50.6550,81.7570,41.4140,43.7500,0.1955
2026-04,alita_v2_0,T04,"Submit project deliverables, ensuring adherence to quality standards.",medium,34.2850,77.4540,26.5551,62.5000,0.1377
2026-04,alita_v2_0,T05,"Assess current or future customer needs and priorities by communicating directly with customers, conducting surveys, or other methods.",medium,36.1950,86.0600,31.1494,75.0000,0.2372
2026-04,alita_v2_0,T06,"Initiate, review, or approve modifications to project plans.",high,54.1750,81.7570,44.2919,93.7500,0.1826
2026-04,alita_v2_0,T07,Schedule and facilitate meetings related to information technology projects.,medium,33.9600,77.4540,26.3034,43.7500,0.1719
2026-04,alita_v2_0,T08,Direct or coordinate activities of project personnel.,medium,36.6950,86.0600,31.5797,87.5000,0.1708
2026-04,alita_v2_0,T09,Develop implementation plans that include analyses such as cost-benefit or return on investment (ROI).,high,47.7350,81.7570,39.0267,75.0000,0.2254
2026-04,alita_v2_0,T10,Identify need for initial or supplemental project resources.,medium,42.6150,73.1510,31.1733,62.5000,0.1782
2026-04,alita_v2_0,T11,"Develop or update project plans for information technology projects including information such as project objectives, technologies, systems, information specifications, schedules, funding, and staffing.",high,64.3700,73.1510,47.0873,81.2500,0.1814
2026-04,alita_v2_0,T12,Perform risk assessments to develop response strategies.,high,47.7700,86.0600,41.1109,68.7500,0.2222
2026-04,alita_v2_0,T13,"Prepare project status reports by collecting, analyzing, and summarizing information and trends.",high,61.8050,86.0600,53.1894,43.7500,0.2630
2026-04,alita_v2_0,T14,"Identify, review, or select vendors or consultants to meet project needs.",medium,36.7350,73.1510,26.8720,81.2500,0.1868
2026-04,alita_v2_0,T15,Develop and manage annual budgets for information technology projects.,high,48.3300,77.4540,37.4335,81.2500,0.2008
2026-04,alita_v2_0,T16,Establish and execute a project communication plan.,medium,51.9700,81.7570,42.4891,62.5000,0.2040
2026-04,alita_v2_0,T17,Develop and manage work breakdown structure (WBS) of information technology projects.,high,46.1200,68.8480,31.7527,56.2500,0.1686
2026-04,alita_v2_0,T18,"Monitor the performance of project team members, providing and documenting performance feedback.",low,36.2700,77.4540,28.0926,87.5000,0.1794
2026-04,alita_v2_0,T19,Coordinate recruitment or selection of project personnel.,low,37.2200,73.1510,27.2268,75.0000,0.1632
2026-04,alita_v2_0,T20,"Assign duties, responsibilities, and spans of authority to project personnel.",low,36.9000,77.4540,28.5805,93.7500,0.1580
2026-04,alita_v2_0,T21,Negotiate with project stakeholders or suppliers to obtain resources or materials.,low,28.4750,68.8480,19.6045,93.7500,0.1440
2026-04,alita_v2_1,T01,"Manage project execution to ensure adherence to budget, schedule, and scope.",high,57.5600,82.9065,47.7210,81.2500,0.1644
2026-04,alita_v2_1,T02,Confer with project personnel to identify and resolve problems.,medium,32.7800,82.9065,27.1768,75.0000,0.1901
2026-04,alita_v2_1,T03,Monitor or track project milestones and deliverables.,high,50.6550,82.9065,41.9963,43.7500,0.1955
2026-04,alita_v2_1,T04,"Submit project deliverables, ensuring adherence to quality standards.",medium,34.2850,78.5430,26.9285,62.5000,0.1377
2026-04,alita_v2_1,T05,"Assess current or future customer needs and priorities by communicating directly with customers, conducting surveys, or other methods.",medium,36.1950,87.2700,31.5874,75.0000,0.2372
2026-04,alita_v2_1,T06,"Initiate, review, or approve modifications to project plans.",high,54.1750,82.9065,44.9146,93.7500,0.1826
2026-04,alita_v2_1,T07,Schedule and facilitate meetings related to information technology projects.,medium,33.9600,78.5430,26.6732,43.7500,0.1719
2026-04,alita_v2_1,T08,Direct or coordinate activities of project personnel.,medium,36.6950,87.2700,32.0237,87.5000,0.1708
2026-04,alita_v2_1,T09,Develop implementation plans that include analyses such as cost-benefit or return on investment (ROI).,high,47.7350,82.9065,39.5754,75.0000,0.2254
2026-04,alita_v2_1,T10,Identify need for initial or supplemental project resources.,medium,42.6150,74.1795,31.6116,62.5000,0.1782
2026-04,alita_v2_1,T11,"Develop or update project plans for information technology projects including information such as project objectives, technologies, systems, information specifications, schedules, funding, and staffing.",high,64.3700,74.1795,47.7493,81.2500,0.1814
2026-04,alita_v2_1,T12,Perform risk assessments to develop response strategies.,high,47.7700,87.2700,41.6889,68.7500,0.2222
2026-04,alita_v2_1,T13,"Prepare project status reports by collecting, analyzing, and summarizing information and trends.",high,61.8050,87.2700,53.9372,43.7500,0.2630
2026-04,alita_v2_1,T14,"Identify, review, or select vendors or consultants to meet project needs.",medium,36.7350,74.1795,27.2498,81.2500,0.1868
2026-04,alita_v2_1,T15,Develop and manage annual budgets for information technology projects.,high,48.3300,78.5430,37.9598,81.2500,0.2008
2026-04,alita_v2_1,T16,Establish and execute a project communication plan.,medium,51.9700,82.9065,43.0865,62.5000,0.2040
2026-04,alita_v2_1,T17,Develop and manage work breakdown structure (WBS) of information technology projects.,high,46.1200,69.8160,32.1991,56.2500,0.1686
2026-04,alita_v2_1,T18,"Monitor the performance of project team members, providing and documenting performance feedback.",low,36.2700,78.5430,28.4875,87.5000,0.1794
2026-04,alita_v2_1,T19,Coordinate recruitment or selection of project personnel.,low,37.2200,74.1795,27.6096,75.0000,0.1632
2026-04,alita_v2_1,T20,"Assign duties, responsibilities, and spans of authority to project personnel.",low,36.9000,78.5430,28.9824,93.7500,0.1580
2026-04,alita_v2_1,T21,Negotiate with project stakeholders or suppliers to obtain resources or materials.,low,28.4750,69.8160,19.8801,93.7500,0.1440
2026-04,anges,T01,"Manage project execution to ensure adherence to budget, schedule, and scope.",high,57.5600,57.0000,32.8092,81.2500,0.1644
2026-04,anges,T02,Confer with project personnel to identify and resolve problems.,medium,32.7800,57.0000,18.6846,75.0000,0.1901
2026-04,anges,T03,Monitor or track project milestones and deliverables.,high,50.6550,57.0000,28.8734,43.7500,0.1955
2026-04,anges,T04,"Submit project deliverables, ensuring adherence to quality standards.",medium,34.2850,54.0000,18.5139,62.5000,0.1377
2026-04,anges,T05,"Assess current or future customer needs and priorities by communicating directly with customers, conducting surveys, or other methods.",medium,36.1950,60.0000,21.7170,75.0000,0.2372
2026-04,anges,T06,"Initiate, review, or approve modifications to project plans.",high,54.1750,57.0000,30.8797,93.7500,0.1826
2026-04,anges,T07,Schedule and facilitate meetings related to information technology projects.,medium,33.9600,54.0000,18.3384,43.7500,0.1719
2026-04,anges,T08,Direct or coordinate activities of project personnel.,medium,36.6950,60.0000,22.0170,87.5000,0.1708
2026-04,anges,T09,Develop implementation plans that include analyses such as cost-benefit or return on investment (ROI).,high,47.7350,57.0000,27.2090,75.0000,0.2254
2026-04,anges,T10,Identify need for initial or supplemental project resources.,medium,42.6150,51.0000,21.7337,62.5000,0.1782
2026-04,anges,T11,"Develop or update project plans for information technology projects including information such as project objectives, technologies, systems, information specifications, schedules, funding, and staffing.",high,64.3700,51.0000,32.8287,81.2500,0.1814
2026-04,anges,T12,Perform risk assessments to develop response strategies.,high,47.7700,60.0000,28.6620,68.7500,0.2222
2026-04,anges,T13,"Prepare project status reports by collecting, analyzing, and summarizing information and trends.",high,61.8050,60.0000,37.0830,43.7500,0.2630
2026-04,anges,T14,"Identify, review, or select vendors or consultants to meet project needs.",medium,36.7350,51.0000,18.7348,81.2500,0.1868
2026-04,anges,T15,Develop and manage annual budgets for information technology projects.,high,48.3300,54.0000,26.0982,81.2500,0.2008
2026-04,anges,T16,Establish and execute a project communication plan.,medium,51.9700,57.0000,29.6229,62.5000,0.2040
2026-04,anges,T17,Develop and manage work breakdown structure (WBS) of information technology projects.,high,46.1200,48.0000,22.1376,56.2500,0.1686
2026-04,anges,T18,"Monitor the performance of project team members, providing and documenting performance feedback.",low,36.2700,54.0000,19.5858,87.5000,0.1794
2026-04,anges,T19,Coordinate recruitment or selection of project personnel.,low,37.2200,51.0000,18.9822,75.0000,0.1632
2026-04,anges,T20,"Assign duties, responsibilities, and spans of authority to project personnel.",low,36.9000,54.0000,19.9260,93.7500,0.1580
2026-04,anges,T21,Negotiate with project stakeholders or suppliers to obtain resources or materials.,low,28.4750,48.0000,13.6680,93.7500,0.1440
2026-04,ant_test,T01,"Manage project execution to ensure adherence to budget, schedule, and scope.",high,57.5600,1.1495,0.6617,81.2500,0.1644
2026-04,ant_test,T02,Confer with project personnel to identify and resolve problems.,medium,32.7800,1.1495,0.3768,75.0000,0.1901
